2025-09-11 19:11:20,585 - INFO - ✅ Arduino ready and optimized
2025-09-11 19:11:20,585 - INFO - 🚀 Optimized Robot Controller Initialized
2025-09-11 19:11:20,585 - INFO - 📐 Differential Drive Specifications:
2025-09-11 19:11:20,585 - INFO -    Wheel diameter: 5.0 cm
2025-09-11 19:11:20,585 - INFO -    Wheel base: 15.0 cm
2025-09-11 19:11:20,585 - INFO -    Left motor: 4993 ticks/rev
2025-09-11 19:11:20,585 - INFO -    Right motor: 4966 ticks/rev
2025-09-11 19:11:20,586 - INFO -    Left resolution: 0.031 mm/tick
2025-09-11 19:11:20,586 - INFO -    Right resolution: 0.032 mm/tick
2025-09-11 19:11:20,586 - INFO -    360° turn needs: L=14979 ticks, R=14898 ticks
2025-09-11 19:11:20,586 - INFO - 🔄 High-performance threads started
2025-09-11 19:11:24,009 - INFO - 🔄 Movement: L=-13 ticks (0.4mm), R=-12 ticks (0.4mm), Center=0.4mm, Turn=0.0°
2025-09-11 19:12:18,771 - INFO - 🔄 Movement: L=-34 ticks (1.1mm), R=-30 ticks (0.9mm), Center=1.0mm, Turn=0.0°
2025-09-11 19:12:18,776 - INFO - 🔄 Movement: L=-26 ticks (0.8mm), R=-26 ticks (0.8mm), Center=0.8mm, Turn=-0.0°
2025-09-11 19:12:18,786 - INFO - 🔄 Movement: L=-33 ticks (1.0mm), R=-28 ticks (0.9mm), Center=1.0mm, Turn=0.1°
2025-09-11 19:12:18,796 - INFO - 🔄 Movement: L=-31 ticks (1.0mm), R=-29 ticks (0.9mm), Center=0.9mm, Turn=0.0°
2025-09-11 19:12:18,807 - INFO - 🔄 Movement: L=-32 ticks (1.0mm), R=-29 ticks (0.9mm), Center=1.0mm, Turn=0.0°
2025-09-11 19:12:18,817 - INFO - 🔄 Movement: L=-32 ticks (1.0mm), R=-29 ticks (0.9mm), Center=1.0mm, Turn=0.0°
2025-09-11 19:12:18,827 - INFO - 🔄 Movement: L=-28 ticks (0.9mm), R=-27 ticks (0.9mm), Center=0.9mm, Turn=0.0°
2025-09-11 19:12:18,845 - INFO - 🔄 Movement: L=-35 ticks (1.1mm), R=-32 ticks (1.0mm), Center=1.1mm, Turn=0.0°
2025-09-11 19:12:18,849 - INFO - 🔄 Movement: L=-29 ticks (0.9mm), R=-26 ticks (0.8mm), Center=0.9mm, Turn=0.0°
2025-09-11 19:12:18,864 - INFO - 🔄 Movement: L=-35 ticks (1.1mm), R=-32 ticks (1.0mm), Center=1.1mm, Turn=0.0°
2025-09-11 19:12:18,874 - INFO - 🔄 Movement: L=-24 ticks (0.8mm), R=-22 ticks (0.7mm), Center=0.7mm, Turn=0.0°
2025-09-11 19:12:18,880 - INFO - 🔄 Movement: L=-38 ticks (1.2mm), R=-33 ticks (1.0mm), Center=1.1mm, Turn=0.1°
2025-09-11 19:12:18,891 - INFO - 🔄 Movement: L=-25 ticks (0.8mm), R=-18 ticks (0.6mm), Center=0.7mm, Turn=0.1°
2025-09-11 19:12:18,901 - INFO - 🔄 Movement: L=-34 ticks (1.1mm), R=-13 ticks (0.4mm), Center=0.7mm, Turn=0.3°
2025-09-11 19:12:18,911 - INFO - 🔄 Movement: L=-19 ticks (0.6mm), R=-1 ticks (0.0mm), Center=0.3mm, Turn=0.2°
2025-09-11 19:12:18,922 - INFO - 🔄 Movement: L=-33 ticks (1.0mm), R=3 ticks (-0.1mm), Center=0.5mm, Turn=0.4°
2025-09-11 19:12:18,927 - INFO - 🔄 Movement: L=-18 ticks (0.6mm), R=3 ticks (-0.1mm), Center=0.2mm, Turn=0.3°
2025-09-11 19:12:18,942 - INFO - 🔄 Movement: L=-32 ticks (1.0mm), R=7 ticks (-0.2mm), Center=0.4mm, Turn=0.5°
2025-09-11 19:12:18,947 - INFO - 🔄 Movement: L=-14 ticks (0.4mm), R=3 ticks (-0.1mm), Center=0.2mm, Turn=0.2°
2025-09-11 19:12:18,963 - INFO - 🔄 Movement: L=-33 ticks (1.0mm), R=9 ticks (-0.3mm), Center=0.4mm, Turn=0.5°
2025-09-11 19:12:18,968 - INFO - 🔄 Movement: L=-15 ticks (0.5mm), R=5 ticks (-0.2mm), Center=0.2mm, Turn=0.2°
2025-09-11 19:12:18,983 - INFO - 🔄 Movement: L=-32 ticks (1.0mm), R=11 ticks (-0.3mm), Center=0.3mm, Turn=0.5°
2025-09-11 19:12:18,988 - INFO - 🔄 Movement: L=-12 ticks (0.4mm), R=5 ticks (-0.2mm), Center=0.1mm, Turn=0.2°
2025-09-11 19:12:19,004 - INFO - 🔄 Movement: L=-32 ticks (1.0mm), R=16 ticks (-0.5mm), Center=0.3mm, Turn=0.6°
2025-09-11 19:12:19,009 - INFO - 🔄 Movement: L=-11 ticks (0.3mm), R=6 ticks (-0.2mm), Center=0.1mm, Turn=0.2°
2025-09-11 19:12:19,025 - INFO - 🔄 Movement: L=-32 ticks (1.0mm), R=20 ticks (-0.6mm), Center=0.2mm, Turn=0.6°
2025-09-11 19:12:19,025 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-32, R=20 (diff=-52)
2025-09-11 19:12:19,046 - INFO - 🔄 Movement: L=-35 ticks (1.1mm), R=24 ticks (-0.8mm), Center=0.2mm, Turn=0.7°
2025-09-11 19:12:19,048 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-35, R=24 (diff=-59)
2025-09-11 19:12:19,066 - INFO - 🔄 Movement: L=-34 ticks (1.1mm), R=25 ticks (-0.8mm), Center=0.1mm, Turn=0.7°
2025-09-11 19:12:19,066 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-34, R=25 (diff=-59)
2025-09-11 19:12:19,087 - INFO - 🔄 Movement: L=-33 ticks (1.0mm), R=23 ticks (-0.7mm), Center=0.2mm, Turn=0.7°
2025-09-11 19:12:19,087 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-33, R=23 (diff=-56)
2025-09-11 19:12:19,108 - INFO - 🔄 Movement: L=-35 ticks (1.1mm), R=27 ticks (-0.9mm), Center=0.1mm, Turn=0.7°
2025-09-11 19:12:19,109 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-35, R=27 (diff=-62)
2025-09-11 19:12:19,129 - INFO - 🔄 Movement: L=-34 ticks (1.1mm), R=30 ticks (-0.9mm), Center=0.1mm, Turn=0.8°
2025-09-11 19:12:19,130 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-34, R=30 (diff=-64)
2025-09-11 19:12:19,150 - INFO - 🔄 Movement: L=-37 ticks (1.2mm), R=33 ticks (-1.0mm), Center=0.1mm, Turn=0.8°
2025-09-11 19:12:19,150 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-37, R=33 (diff=-70)
2025-09-11 19:12:19,171 - INFO - 🔄 Movement: L=-37 ticks (1.2mm), R=32 ticks (-1.0mm), Center=0.1mm, Turn=0.8°
2025-09-11 19:12:19,171 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-37, R=32 (diff=-69)
2025-09-11 19:12:19,191 - INFO - 🔄 Movement: L=-40 ticks (1.3mm), R=34 ticks (-1.1mm), Center=0.1mm, Turn=0.9°
2025-09-11 19:12:19,191 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-40, R=34 (diff=-74)
2025-09-11 19:12:19,212 - INFO - 🔄 Movement: L=-41 ticks (1.3mm), R=35 ticks (-1.1mm), Center=0.1mm, Turn=0.9°
2025-09-11 19:12:19,212 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-41, R=35 (diff=-76)
2025-09-11 19:12:19,235 - INFO - 🔄 Movement: L=-45 ticks (1.4mm), R=38 ticks (-1.2mm), Center=0.1mm, Turn=1.0°
2025-09-11 19:12:19,237 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-45, R=38 (diff=-83)
2025-09-11 19:12:19,253 - INFO - 🔄 Movement: L=-41 ticks (1.3mm), R=35 ticks (-1.1mm), Center=0.1mm, Turn=0.9°
2025-09-11 19:12:19,254 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-41, R=35 (diff=-76)
2025-09-11 19:12:19,272 - INFO - 🔄 Movement: L=-29 ticks (0.9mm), R=25 ticks (-0.8mm), Center=0.1mm, Turn=0.7°
2025-09-11 19:12:19,273 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-29, R=25 (diff=-54)
2025-09-11 19:12:19,293 - INFO - 🔄 Movement: L=-19 ticks (0.6mm), R=16 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:19,686 - INFO - 🔄 Movement: L=17 ticks (-0.5mm), R=-11 ticks (0.3mm), Center=-0.1mm, Turn=-0.3°
2025-09-11 19:12:19,696 - INFO - 🔄 Movement: L=12 ticks (-0.4mm), R=-9 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:19,707 - INFO - 🔄 Movement: L=19 ticks (-0.6mm), R=-15 ticks (0.5mm), Center=-0.1mm, Turn=-0.4°
2025-09-11 19:12:19,717 - INFO - 🔄 Movement: L=13 ticks (-0.4mm), R=-10 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:19,728 - INFO - 🔄 Movement: L=21 ticks (-0.7mm), R=-16 ticks (0.5mm), Center=-0.1mm, Turn=-0.4°
2025-09-11 19:12:19,733 - INFO - 🔄 Movement: L=12 ticks (-0.4mm), R=-10 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:19,748 - INFO - 🔄 Movement: L=25 ticks (-0.8mm), R=-20 ticks (0.6mm), Center=-0.1mm, Turn=-0.5°
2025-09-11 19:12:19,753 - INFO - 🔄 Movement: L=13 ticks (-0.4mm), R=-11 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:19,769 - INFO - 🔄 Movement: L=25 ticks (-0.8mm), R=-21 ticks (0.7mm), Center=-0.1mm, Turn=-0.6°
2025-09-11 19:12:19,774 - INFO - 🔄 Movement: L=13 ticks (-0.4mm), R=-10 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:19,789 - INFO - 🔄 Movement: L=28 ticks (-0.9mm), R=-24 ticks (0.8mm), Center=-0.1mm, Turn=-0.6°
2025-09-11 19:12:19,789 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=28, R=-24 (diff=52)
2025-09-11 19:12:19,794 - INFO - 🔄 Movement: L=14 ticks (-0.4mm), R=-11 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:19,810 - INFO - 🔄 Movement: L=29 ticks (-0.9mm), R=-26 ticks (0.8mm), Center=-0.0mm, Turn=-0.7°
2025-09-11 19:12:19,810 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=29, R=-26 (diff=55)
2025-09-11 19:12:19,817 - INFO - 🔄 Movement: L=12 ticks (-0.4mm), R=-10 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:19,830 - INFO - 🔄 Movement: L=32 ticks (-1.0mm), R=-28 ticks (0.9mm), Center=-0.1mm, Turn=-0.7°
2025-09-11 19:12:19,831 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=32, R=-28 (diff=60)
2025-09-11 19:12:19,836 - INFO - 🔄 Movement: L=13 ticks (-0.4mm), R=-11 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:19,854 - INFO - 🔄 Movement: L=33 ticks (-1.0mm), R=-28 ticks (0.9mm), Center=-0.1mm, Turn=-0.7°
2025-09-11 19:12:19,854 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=33, R=-28 (diff=61)
2025-09-11 19:12:19,859 - INFO - 🔄 Movement: L=11 ticks (-0.3mm), R=-10 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:19,869 - INFO - 🔄 Movement: L=36 ticks (-1.1mm), R=-30 ticks (0.9mm), Center=-0.1mm, Turn=-0.8°
2025-09-11 19:12:19,870 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=36, R=-30 (diff=66)
2025-09-11 19:12:19,875 - INFO - 🔄 Movement: L=12 ticks (-0.4mm), R=-11 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:19,890 - INFO - 🔄 Movement: L=37 ticks (-1.2mm), R=-32 ticks (1.0mm), Center=-0.1mm, Turn=-0.8°
2025-09-11 19:12:19,890 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=37, R=-32 (diff=69)
2025-09-11 19:12:19,911 - INFO - 🔄 Movement: L=40 ticks (-1.3mm), R=-34 ticks (1.1mm), Center=-0.1mm, Turn=-0.9°
2025-09-11 19:12:19,911 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=40, R=-34 (diff=74)
2025-09-11 19:12:19,931 - INFO - 🔄 Movement: L=40 ticks (-1.3mm), R=-35 ticks (1.1mm), Center=-0.1mm, Turn=-0.9°
2025-09-11 19:12:19,931 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=40, R=-35 (diff=75)
2025-09-11 19:12:19,952 - INFO - 🔄 Movement: L=42 ticks (-1.3mm), R=-38 ticks (1.2mm), Center=-0.1mm, Turn=-1.0°
2025-09-11 19:12:19,952 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=42, R=-38 (diff=80)
2025-09-11 19:12:19,972 - INFO - 🔄 Movement: L=42 ticks (-1.3mm), R=-39 ticks (1.2mm), Center=-0.0mm, Turn=-1.0°
2025-09-11 19:12:19,972 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=42, R=-39 (diff=81)
2025-09-11 19:12:19,993 - INFO - 🔄 Movement: L=45 ticks (-1.4mm), R=-41 ticks (1.3mm), Center=-0.1mm, Turn=-1.0°
2025-09-11 19:12:19,993 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=45, R=-41 (diff=86)
2025-09-11 19:12:20,018 - INFO - 🔄 Movement: L=45 ticks (-1.4mm), R=-42 ticks (1.3mm), Center=-0.0mm, Turn=-1.0°
2025-09-11 19:12:20,020 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=45, R=-42 (diff=87)
2025-09-11 19:12:20,036 - INFO - 🔄 Movement: L=48 ticks (-1.5mm), R=-44 ticks (1.4mm), Center=-0.1mm, Turn=-1.1°
2025-09-11 19:12:20,036 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=48, R=-44 (diff=92)
2025-09-11 19:12:20,057 - INFO - 🔄 Movement: L=37 ticks (-1.2mm), R=-35 ticks (1.1mm), Center=-0.0mm, Turn=-0.9°
2025-09-11 19:12:20,058 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=37, R=-35 (diff=72)
2025-09-11 19:12:20,079 - INFO - 🔄 Movement: L=27 ticks (-0.8mm), R=-25 ticks (0.8mm), Center=-0.0mm, Turn=-0.6°
2025-09-11 19:12:20,079 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=27, R=-25 (diff=52)
2025-09-11 19:12:20,099 - INFO - 🔄 Movement: L=16 ticks (-0.5mm), R=-18 ticks (0.6mm), Center=0.0mm, Turn=-0.4°
2025-09-11 19:12:20,277 - INFO - 🔄 Movement: L=-11 ticks (0.3mm), R=9 ticks (-0.3mm), Center=0.0mm, Turn=0.2°
2025-09-11 19:12:20,297 - INFO - 🔄 Movement: L=-16 ticks (0.5mm), R=13 ticks (-0.4mm), Center=0.0mm, Turn=0.3°
2025-09-11 19:12:20,308 - INFO - 🔄 Movement: L=-11 ticks (0.3mm), R=9 ticks (-0.3mm), Center=0.0mm, Turn=0.2°
2025-09-11 19:12:20,318 - INFO - 🔄 Movement: L=-16 ticks (0.5mm), R=13 ticks (-0.4mm), Center=0.0mm, Turn=0.3°
2025-09-11 19:12:20,328 - INFO - 🔄 Movement: L=-13 ticks (0.4mm), R=11 ticks (-0.3mm), Center=0.0mm, Turn=0.3°
2025-09-11 19:12:20,339 - INFO - 🔄 Movement: L=-19 ticks (0.6mm), R=14 ticks (-0.4mm), Center=0.1mm, Turn=0.4°
2025-09-11 19:12:20,349 - INFO - 🔄 Movement: L=-14 ticks (0.4mm), R=11 ticks (-0.3mm), Center=0.0mm, Turn=0.3°
2025-09-11 19:12:20,359 - INFO - 🔄 Movement: L=-20 ticks (0.6mm), R=16 ticks (-0.5mm), Center=0.1mm, Turn=0.4°
2025-09-11 19:12:20,370 - INFO - 🔄 Movement: L=-17 ticks (0.5mm), R=14 ticks (-0.4mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,380 - INFO - 🔄 Movement: L=-18 ticks (0.6mm), R=15 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,390 - INFO - 🔄 Movement: L=-20 ticks (0.6mm), R=17 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,400 - INFO - 🔄 Movement: L=-20 ticks (0.6mm), R=17 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,411 - INFO - 🔄 Movement: L=-19 ticks (0.6mm), R=16 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,424 - INFO - 🔄 Movement: L=-19 ticks (0.6mm), R=17 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,430 - INFO - 🔄 Movement: L=-21 ticks (0.7mm), R=18 ticks (-0.6mm), Center=0.0mm, Turn=0.5°
2025-09-11 19:12:20,443 - INFO - 🔄 Movement: L=-20 ticks (0.6mm), R=17 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,450 - INFO - 🔄 Movement: L=-20 ticks (0.6mm), R=20 ticks (-0.6mm), Center=-0.0mm, Turn=0.5°
2025-09-11 19:12:20,460 - INFO - 🔄 Movement: L=-19 ticks (0.6mm), R=16 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,470 - INFO - 🔄 Movement: L=-22 ticks (0.7mm), R=21 ticks (-0.7mm), Center=0.0mm, Turn=0.5°
2025-09-11 19:12:20,481 - INFO - 🔄 Movement: L=-20 ticks (0.6mm), R=17 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,491 - INFO - 🔄 Movement: L=-22 ticks (0.7mm), R=18 ticks (-0.6mm), Center=0.1mm, Turn=0.5°
2025-09-11 19:12:20,501 - INFO - 🔄 Movement: L=-18 ticks (0.6mm), R=16 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,512 - INFO - 🔄 Movement: L=-26 ticks (0.8mm), R=19 ticks (-0.6mm), Center=0.1mm, Turn=0.5°
2025-09-11 19:12:20,522 - INFO - 🔄 Movement: L=-18 ticks (0.6mm), R=16 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,533 - INFO - 🔄 Movement: L=-24 ticks (0.8mm), R=20 ticks (-0.6mm), Center=0.1mm, Turn=0.5°
2025-09-11 19:12:20,543 - INFO - 🔄 Movement: L=-17 ticks (0.5mm), R=14 ticks (-0.4mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,554 - INFO - 🔄 Movement: L=-26 ticks (0.8mm), R=22 ticks (-0.7mm), Center=0.1mm, Turn=0.6°
2025-09-11 19:12:20,559 - INFO - 🔄 Movement: L=-17 ticks (0.5mm), R=17 ticks (-0.5mm), Center=-0.0mm, Turn=0.4°
2025-09-11 19:12:20,574 - INFO - 🔄 Movement: L=-25 ticks (0.8mm), R=23 ticks (-0.7mm), Center=0.0mm, Turn=0.6°
2025-09-11 19:12:20,580 - INFO - 🔄 Movement: L=-16 ticks (0.5mm), R=15 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,595 - INFO - 🔄 Movement: L=-27 ticks (0.8mm), R=26 ticks (-0.8mm), Center=0.0mm, Turn=0.6°
2025-09-11 19:12:20,595 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-27, R=26 (diff=-53)
2025-09-11 19:12:20,600 - INFO - 🔄 Movement: L=-16 ticks (0.5mm), R=15 ticks (-0.5mm), Center=0.0mm, Turn=0.4°
2025-09-11 19:12:20,619 - INFO - 🔄 Movement: L=-34 ticks (1.1mm), R=30 ticks (-0.9mm), Center=0.1mm, Turn=0.8°
2025-09-11 19:12:20,619 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-34, R=30 (diff=-64)
2025-09-11 19:12:20,644 - INFO - 🔄 Movement: L=-41 ticks (1.3mm), R=37 ticks (-1.2mm), Center=0.1mm, Turn=0.9°
2025-09-11 19:12:20,645 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-41, R=37 (diff=-78)
2025-09-11 19:12:20,661 - INFO - 🔄 Movement: L=-31 ticks (1.0mm), R=27 ticks (-0.9mm), Center=0.1mm, Turn=0.7°
2025-09-11 19:12:20,661 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=-31, R=27 (diff=-58)
2025-09-11 19:12:20,681 - INFO - 🔄 Movement: L=-23 ticks (0.7mm), R=19 ticks (-0.6mm), Center=0.1mm, Turn=0.5°
2025-09-11 19:12:20,702 - INFO - 🔄 Movement: L=-14 ticks (0.4mm), R=10 ticks (-0.3mm), Center=0.1mm, Turn=0.3°
2025-09-11 19:12:20,893 - INFO - 🔄 Movement: L=12 ticks (-0.4mm), R=-8 ticks (0.3mm), Center=-0.1mm, Turn=-0.2°
2025-09-11 19:12:20,903 - INFO - 🔄 Movement: L=14 ticks (-0.4mm), R=-11 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:20,913 - INFO - 🔄 Movement: L=13 ticks (-0.4mm), R=-10 ticks (0.3mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:20,924 - INFO - 🔄 Movement: L=16 ticks (-0.5mm), R=-13 ticks (0.4mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:20,934 - INFO - 🔄 Movement: L=16 ticks (-0.5mm), R=-13 ticks (0.4mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:20,944 - INFO - 🔄 Movement: L=15 ticks (-0.5mm), R=-14 ticks (0.4mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:20,954 - INFO - 🔄 Movement: L=17 ticks (-0.5mm), R=-14 ticks (0.4mm), Center=-0.0mm, Turn=-0.4°
2025-09-11 19:12:20,965 - INFO - 🔄 Movement: L=16 ticks (-0.5mm), R=-13 ticks (0.4mm), Center=-0.0mm, Turn=-0.3°
2025-09-11 19:12:20,975 - INFO - 🔄 Movement: L=20 ticks (-0.6mm), R=-17 ticks (0.5mm), Center=-0.0mm, Turn=-0.4°
2025-09-11 19:12:20,985 - INFO - 🔄 Movement: L=18 ticks (-0.6mm), R=-15 ticks (0.5mm), Center=-0.0mm, Turn=-0.4°
2025-09-11 19:12:20,995 - INFO - 🔄 Movement: L=23 ticks (-0.7mm), R=-18 ticks (0.6mm), Center=-0.1mm, Turn=-0.5°
2025-09-11 19:12:21,005 - INFO - 🔄 Movement: L=20 ticks (-0.6mm), R=-16 ticks (0.5mm), Center=-0.1mm, Turn=-0.4°
2025-09-11 19:12:21,016 - INFO - 🔄 Movement: L=24 ticks (-0.8mm), R=-21 ticks (0.7mm), Center=-0.0mm, Turn=-0.5°
2025-09-11 19:12:21,022 - INFO - 🔄 Movement: L=18 ticks (-0.6mm), R=-15 ticks (0.5mm), Center=-0.0mm, Turn=-0.4°
2025-09-11 19:12:21,039 - INFO - 🔄 Movement: L=28 ticks (-0.9mm), R=-23 ticks (0.7mm), Center=-0.1mm, Turn=-0.6°
2025-09-11 19:12:21,039 - WARNING - ⚠️  CIRCULAR MOTION DETECTED! Large wheel difference: L=28, R=-23 (diff=51)
2025-09-11 19:12:21,046 - INFO - 🔄 Movement: L=14 ticks (-0.4mm), R=-14 ticks (0.4mm), Center=0.0mm, Turn=-0.3°
2025-09-11 19:12:21,059 - INFO - 🔄 Movement: L=20 ticks (-0.6mm), R=-16 ticks (0.5mm), Center=-0.1mm, Turn=-0.4°
2025-09-11 19:12:21,080 - INFO - 🔄 Movement: L=14 ticks (-0.4mm), R=-14 ticks (0.4mm), Center=0.0mm, Turn=-0.3°
2025-09-11 19:12:21,286 - INFO - 🔄 Movement: L=11 ticks (-0.3mm), R=13 ticks (-0.4mm), Center=-0.4mm, Turn=0.0°
2025-09-11 19:12:21,307 - INFO - 🔄 Movement: L=17 ticks (-0.5mm), R=19 ticks (-0.6mm), Center=-0.6mm, Turn=0.0°
2025-09-11 19:12:21,323 - INFO - 🔄 Movement: L=24 ticks (-0.8mm), R=24 ticks (-0.8mm), Center=-0.8mm, Turn=0.0°
2025-09-11 19:12:21,343 - INFO - 🔄 Movement: L=28 ticks (-0.9mm), R=26 ticks (-0.8mm), Center=-0.9mm, Turn=-0.0°
2025-09-11 19:12:21,364 - INFO - 🔄 Movement: L=29 ticks (-0.9mm), R=29 ticks (-0.9mm), Center=-0.9mm, Turn=0.0°
2025-09-11 19:12:21,384 - INFO - 🔄 Movement: L=34 ticks (-1.1mm), R=32 ticks (-1.0mm), Center=-1.0mm, Turn=-0.0°
2025-09-11 19:12:21,405 - INFO - 🔄 Movement: L=37 ticks (-1.2mm), R=36 ticks (-1.1mm), Center=-1.2mm, Turn=-0.0°
2025-09-11 19:12:21,428 - INFO - 🔄 Movement: L=38 ticks (-1.2mm), R=38 ticks (-1.2mm), Center=-1.2mm, Turn=0.0°
2025-09-11 19:12:21,445 - INFO - 🔄 Movement: L=42 ticks (-1.3mm), R=40 ticks (-1.3mm), Center=-1.3mm, Turn=-0.0°
2025-09-11 19:12:21,468 - INFO - 🔄 Movement: L=44 ticks (-1.4mm), R=44 ticks (-1.4mm), Center=-1.4mm, Turn=0.0°
2025-09-11 19:12:21,489 - INFO - 🔄 Movement: L=44 ticks (-1.4mm), R=43 ticks (-1.4mm), Center=-1.4mm, Turn=-0.0°
2025-09-11 19:12:21,509 - INFO - 🔄 Movement: L=43 ticks (-1.4mm), R=43 ticks (-1.4mm), Center=-1.4mm, Turn=0.0°
2025-09-11 19:12:21,529 - INFO - 🔄 Movement: L=42 ticks (-1.3mm), R=43 ticks (-1.4mm), Center=-1.3mm, Turn=0.0°
2025-09-11 19:12:21,550 - INFO - 🔄 Movement: L=43 ticks (-1.4mm), R=42 ticks (-1.3mm), Center=-1.3mm, Turn=-0.0°
2025-09-11 19:12:21,570 - INFO - 🔄 Movement: L=43 ticks (-1.4mm), R=41 ticks (-1.3mm), Center=-1.3mm, Turn=-0.0°
2025-09-11 19:12:21,590 - INFO - 🔄 Movement: L=44 ticks (-1.4mm), R=42 ticks (-1.3mm), Center=-1.4mm, Turn=-0.0°
2025-09-11 19:12:21,611 - INFO - 🔄 Movement: L=43 ticks (-1.4mm), R=40 ticks (-1.3mm), Center=-1.3mm, Turn=-0.0°
2025-09-11 19:12:21,611 - INFO - 🔄 Movement: L=13 ticks (-0.4mm), R=11 ticks (-0.3mm), Center=-0.4mm, Turn=-0.0°
2025-09-11 19:12:21,634 - INFO - 🔄 Movement: L=43 ticks (-1.4mm), R=40 ticks (-1.3mm), Center=-1.3mm, Turn=-0.0°
